time,IVT,lat,lon,uIVT,vIVT,IWV
1980-02-28 00:00:00,54.052493796232106,59.5,-135.25,2.964752852481041,53.97112492912683,7.746251724741974
1980-02-28 01:00:00,49.06118476735783,59.5,-135.25,1.7608251609637477,49.0295762324063,7.740751552872766
1980-02-28 02:00:00,48.05958295909301,59.5,-135.25,-0.5667683759697013,48.056240883052254,7.793003185630276
1980-02-28 03:00:00,45.613008512013295,59.5,-135.25,-3.0548856051054543,45.51059458474165,7.7586271114477015
1980-02-28 04:00:00,45.020664087269644,59.5,-135.25,-7.067977910163108,44.4623872854373,7.7338763380362465
1980-02-28 05:00:00,42.444910391414155,59.5,-135.25,-9.716618831501165,41.31776538752422,7.546870494483059
1980-02-28 06:00:00,35.9191041865073,59.5,-135.25,-8.271905601680416,34.953649641747774,7.134357604292198
1980-02-28 07:00:00,34.82000875274709,59.5,-135.25,-8.83373852438848,33.68082649259247,6.890974999079596
1980-02-28 08:00:00,38.636743315692684,59.5,-135.25,-10.438975446411547,37.19980814025712,7.024354166907969
1980-02-28 09:00:00,39.44196631843374,59.5,-135.25,-8.352167447781568,38.547503239362726,7.172858807376677
1980-02-28 10:00:00,43.279836426571684,59.5,-135.25,-3.777242220015836,43.114692186331695,7.172858807376677
1980-02-28 11:00:00,44.38778802056022,59.5,-135.25,0.1555882389406804,44.387515335486995,7.5358701507446355
1980-02-28 12:00:00,45.66206234706726,59.5,-135.25,2.6437054680764334,45.58546653469196,7.970383728412344
1980-02-28 13:00:00,45.870974272694866,59.5,-135.25,3.526585775189119,45.7352104345926,8.395272005308925
1980-02-28 14:00:00,44.283031366185895,59.5,-135.25,2.0016106992672036,44.23777143558638,8.773408821317219
1980-02-28 15:00:00,43.120826013361075,59.5,-135.25,-0.7272920681720052,43.114692186331695,9.108919305339114
1980-02-28 16:00:00,43.20643287183179,59.5,-135.25,-2.814100066801984,43.114692186331695,9.330301223074876
1980-02-28 17:00:00,44.963660974693546,59.5,-135.25,-3.375932989510062,44.836747035188864,9.430679359687986
1980-02-28 18:00:00,46.84979708111352,59.5,-135.25,-2.4930526823973764,46.783417733896954,9.427929273753378
1980-02-28 19:00:00,47.532391878327296,59.5,-135.25,0.1555882389406804,47.53213723340008,9.333051309009484
1980-02-28 20:00:00,50.580906589902085,59.5,-135.25,3.606847621290271,50.45214328146221,9.22717300052716
1980-02-28 21:00:00,52.727700831943835,59.5,-135.25,7.619939926347925,52.174198130319354,9.055292629614307
1980-02-28 22:00:00,50.034584172827046,59.5,-135.25,12.275127000214823,48.50547258275412,8.739032747134644
1980-02-28 23:00:00,50.18985249600124,59.5,-135.25,11.392246693102138,48.87983233250566,8.635904524586927
1980-02-29 00:00:00,45.41588933854378,59.5,-135.25,12.836959922922887,43.563923886033564,8.371896274864781
1980-02-29 01:00:00,40.66836082277449,59.5,-135.25,13.398792845630965,38.397759339462084,8.132638798554083
1980-02-29 02:00:00,40.46135524317537,59.5,-135.25,12.756698076821735,38.397759339462084,8.129888712619476
1980-02-29 03:00:00,40.698075478288224,59.5,-135.25,10.589628232090604,39.29622273886582,8.242642235938312
1980-02-29 04:00:00,40.89314836234405,59.5,-135.25,9.305438694472144,39.820326388518,8.226141720330673
1980-02-29 05:00:00,39.27229297932189,59.5,-135.25,8.583082079561763,38.32288738951178,8.047386134581302
1980-02-29 06:00:00,39.4141963015191,59.5,-135.25,7.860725464651395,38.62237518931303,7.875505763668443
1980-02-29 07:00:00,41.23990649368273,59.5,-135.25,9.546224232775614,40.11981418831925,7.7586271114477015
1980-02-29 08:00:00,43.60528348028053,59.5,-135.25,12.275127000214823,41.84186903717642,7.588121783502146
1980-02-29 09:00:00,46.14999856151587,59.5,-135.25,13.880363922237876,44.01315558573543,7.376365166537504
1980-02-29 10:00:00,46.760215060199144,59.5,-135.25,12.756698076821735,44.98649093508948,7.050479983286728
1980-02-29 11:00:00,49.78289734572899,59.5,-135.25,12.99748361512519,48.056240883052254,6.9569770615101305
1980-02-29 12:00:00,54.7056495870289,59.5,-135.25,16.44874299747478,52.174198130319354,7.130232475390294
1980-02-29 13:00:00,60.43185683415311,59.5,-135.25,20.381573456431298,56.89113097718899,7.461617830510285
1980-02-29 14:00:00,65.12810548330755,59.5,-135.25,23.19073806997166,60.85934432455548,7.788878056728365
1980-02-29 15:00:00,69.80255629224798,59.5,-135.25,25.117022376399333,65.12704547172322,8.184890431311587
1980-02-29 16:00:00,73.46089061338073,59.5,-135.25,25.35780791470279,68.9455149191891,8.486024841150915
1980-02-29 17:00:00,73.50968581745363,59.5,-135.25,22.22759591675782,70.06859416844378,8.645529825358047
1980-02-29 18:00:00,74.45585845713187,59.5,-135.25,20.5420971486336,71.56603316745,8.667530512834894
1980-02-29 19:00:00,74.72155270435246,59.5,-135.25,19.097383918812838,72.23988071700279,8.726657360428916
1980-02-29 20:00:00,77.92605631852123,59.5,-135.25,19.739478687622068,75.38450261491587,8.777533950219123
1980-02-29 21:00:00,76.29405384729864,59.5,-135.25,20.14078791812784,73.5875758161084,8.572652548091
1980-02-29 22:00:00,66.65056763062087,59.5,-135.25,24.3144039153878,62.05729552376047,8.50115031379125
1980-02-29 23:00:00,65.45778748111465,59.5,-135.25,21.264453763543983,61.90755162385983,8.52040091533349
1980-03-01 00:00:00,61.41848321116803,59.5,-135.25,17.95373814379542,58.73579289176706,8.362270974093661
1980-03-01 01:00:00,54.49885874520836,59.5,-135.25,13.287334594009423,52.8542556840697,8.286643610892
1980-03-01 02:00:00,46.020591403420404,59.5,-135.25,8.944986846291926,45.14290690064428,8.172515044605866
1980-03-01 03:00:00,36.82674052999786,59.5,-135.25,3.6304716923689853,36.64735315619254,8.019885275235247
1980-03-01 04:00:00,31.157983675680576,59.5,-135.25,-0.06376445121156848,31.15791842900836,7.808128658270604
1980-03-01 05:00:00,26.28373386125298,59.5,-135.25,-2.202532744863504,26.191287009175028,7.484993560954429
1980-03-01 06:00:00,22.233448806871397,59.5,-135.25,-2.6562108677593415,22.074210963786868,7.152233162867141
1980-03-01 07:00:00,19.54967970900353,59.5,-135.25,-0.9711206970033004,19.525544840451346,6.800222163237606
1980-03-01 08:00:00,18.248084044667436,59.5,-135.25,1.0380252758212123,18.21853657207413,6.3863342300794415
1980-03-01 09:00:00,15.71742951045484,59.5,-135.25,1.8805703611992612,15.604520035319752,5.883068504046591
1980-03-01 10:00:00,11.142794125797998,59.5,-135.25,3.889716334023774,10.441837375229852,5.245048567218063
1980-03-01 11:00:00,7.365772144934788,59.5,-135.25,4.537827938160717,5.801958022490794,4.820160290321475
1980-03-01 12:00:00,5.160874818546765,59.5,-135.25,5.121128381883949,0.6392753624008947,4.619404017095256
1980-03-01 13:00:00,8.018211946330966,59.5,-135.25,6.482162750571547,-4.71945853794557,4.475024505528459
1980-03-01 14:00:00,11.479846357753878,59.5,-135.25,8.49130872339606,-7.725577555213135,4.4186477438690375
1980-03-01 15:00:00,14.831355483874543,59.5,-135.25,11.342999781598621,-9.555389130941194,4.407647400130614
1980-03-01 16:00:00,16.103592903009062,59.5,-135.25,13.287334594009423,-9.09793623700915,4.3870217556210775
1980-03-01 17:00:00,16.645362905019685,59.5,-135.25,14.777991283524415,-7.66022714179428,4.3870217556210775
1980-03-01 18:00:00,16.86629013493522,59.5,-135.25,16.00940333138459,-5.307612258715324,4.3870217556210775
1980-03-01 19:00:00,17.295768965866653,59.5,-135.25,16.981570737590005,-3.281749442730643,4.349895595503895
1980-03-01 20:00:00,18.066925204486733,59.5,-135.25,18.018549304209103,-1.321237040164874,4.336145165830871
1980-03-01 21:00:00,19.055533183142842,59.5,-135.25,19.05552787082823,-0.014228771787713868,4.337520208798168
1980-03-01 22:00:00,21.606121269311085,59.5,-135.25,21.388729645721213,3.0572406588987064,4.388396798588374
1980-03-01 23:00:00,22.40365490645279,59.5,-135.25,22.036841249858156,4.037496860181591,4.447523646182404
1980-03-02 00:00:00,21.325193073787656,59.5,-135.25,20.99986268323906,3.710744793087315,4.432398173542069
1980-03-02 01:00:00,18.94935915833388,59.5,-135.25,18.79628322917344,2.403736524710098,4.341645337700079
1980-03-02 02:00:00,16.271649507065582,59.5,-135.25,16.26864797303938,0.3125232953066188,4.227516771413939
1980-03-02 03:00:00,13.893596106684289,59.5,-135.25,13.870635037732683,-0.7984337328139759,4.118888376997013
1980-03-02 04:00:00,12.074400012939494,59.5,-135.25,12.055922546149247,-0.6677329059762656,4.035010755991543
1980-03-02 05:00:00,10.711839141610989,59.5,-135.25,10.694888177461678,-0.6023824925574104,3.963508521691793
1980-03-02 06:00:00,10.190559253884155,59.5,-135.25,10.1763988941521,-0.5370320791385552,3.898881502228555
1980-03-02 07:00:00,9.417949239106008,59.5,-135.25,9.398664969187791,-0.6023824925574104,3.8397546546345325
1980-03-02 08:00:00,9.482628597750551,59.5,-135.25,9.463476129601474,-0.6023824925574104,3.7998784085827495
1980-03-02 09:00:00,9.795962760242364,59.5,-135.25,9.787531931669946,-0.4063312523008449,3.7847529359424215
1980-03-02 10:00:00,11.637151487550655,59.5,-135.25,11.602244423253381,0.9006770160763722,3.883756029588227
1980-03-02 11:00:00,13.482547052519493,59.5,-135.25,13.481768075250528,-0.1449295986254242,3.947008006084154
1980-03-02 12:00:00,14.54041526098371,59.5,-135.25,14.324313160628549,-2.497544481704324,4.00475981071088
1980-03-02 13:00:00,15.274184878909336,59.5,-135.25,14.64836896269702,-4.327356057432439,4.094137603585565
1980-03-02 14:00:00,15.446665823933513,59.5,-135.25,14.194690839801154,-6.0918172197416425,4.1601396660161
1980-03-02 15:00:00,15.365386800096047,59.5,-135.25,13.741012716905288,-6.876022180767961,4.2123912987736105
1980-03-02 16:00:00,14.991194552285931,59.5,-135.25,13.287334594009423,-6.9413725941868165,4.2673930174657215
1980-03-02 17:00:00,14.262075607082053,59.5,-135.25,12.768845310699874,-6.353218873417063,4.297643962746385
1980-03-02 18:00:00,13.548216702291672,59.5,-135.25,12.379978348217719,-5.503663498971889,4.296268919779088
1980-03-02 19:00:00,13.363272295273319,59.5,-135.25,12.574411829458796,-4.523407297689005,4.31276943538672
1980-03-02 20:00:00,13.934316479025341,59.5,-135.25,13.287334594009423,-4.196655230594672,4.351270638471199
1980-03-02 21:00:00,14.66764195324602,59.5,-135.25,14.129879679387471,-3.9352535769192514,4.381521583751862
1980-03-02 22:00:00,18.850350979422355,59.5,-135.25,16.981570737590005,-8.183030449145122,4.440648431345885
1980-03-02 23:00:00,19.581892966923395,59.5,-135.25,17.305626539658476,-9.163286650428006,4.45577390398622
1980-03-03 00:00:00,21.006791033569403,59.5,-135.25,17.305626539658476,-11.90800401402015,4.448898689149701
1980-03-03 01:00:00,21.966483322372756,59.5,-135.25,16.981570737590005,-13.933866830004774,4.400772185294102
1980-03-03 02:00:00,21.8704001079062,59.5,-135.25,15.685347529316118,-15.240875098381991,4.330644993961656
1980-03-03 03:00:00,20.78311270042212,59.5,-135.25,14.129879679387471,-15.240875098381991,4.24126720108697
1980-03-03 04:00:00,21.12628006353211,59.5,-135.25,14.06506851897376,-15.763678405732833,4.16976496678722
1980-03-03 05:00:00,21.985861868041717,59.5,-135.25,13.935446198146366,-17.005336260691195,4.099637775454774
1980-03-03 06:00:00,23.07998852762984,59.5,-135.25,13.611390396077894,-18.639096596162688,4.025385455220423
1980-03-03 07:00:00,23.77311676579865,59.5,-135.25,12.833656471113585,-20.011455277958703,3.9525081779533693
1980-03-03 08:00:00,24.71913935575853,59.5,-135.25,12.055922546149247,-21.57986520001134,3.882380986620923
1980-03-03 09:00:00,25.19282369728145,59.5,-135.25,11.342999781598621,-22.49477098787537,3.8081286663865654
1980-03-03 10:00:00,28.027119386691556,59.5,-135.25,14.259502000214837,-24.128531323346863,3.850754998372956
1980-03-03 11:00:00,29.635626951042003,59.5,-135.25,14.64836896269702,-25.762291658818356,3.843879783536444
1980-03-03 12:00:00,31.87448761467267,59.5,-135.25,14.259502000214837,-28.507009022410443,3.8163789241903885
1980-03-03 13:00:00,33.310087822316284,59.5,-135.25,13.611390396077894,-30.402171011557414,3.78062780704051
1980-03-03 14:00:00,33.90898714262097,59.5,-135.25,12.185544866976642,-31.64382886651572,3.732501303184911
1980-03-03 15:00:00,33.341957409405936,59.5,-135.25,10.306021214979495,-31.709179279934574,3.62799803766989
1980-03-03 16:00:00,32.37332488251342,59.5,-135.25,8.685742204637137,-31.186375972583733,3.4671180104954544
1980-03-03 17:00:00,31.145035752530315,59.5,-135.25,7.324707835949567,-30.271470184719647,3.2622366083673313
1980-03-03 18:00:00,29.78769781543747,59.5,-135.25,6.676596231812624,-29.02981232976134,3.0243541750239373
1980-03-03 19:00:00,28.76748807205827,59.5,-135.25,6.935840873467413,-27.918855301640747,2.7905968705824478
1980-03-03 20:00:00,28.059793113030672,59.5,-135.25,7.38951899636325,-27.069299927195573,2.574715124715894
1980-03-03 21:00:00,27.52472048289447,59.5,-135.25,8.167252921327588,-26.285094966169254,2.391834410064618
1980-03-03 22:00:00,31.150097164776714,59.5,-135.25,10.954132819116438,-29.160513156599052,2.4592115154624565
1980-03-03 23:00:00,30.731237462282497,59.5,-135.25,11.148566300357516,-28.63770984924821,2.3945844959992186
1980-03-04 00:00:00,30.8826160136266,59.5,-135.25,10.889321658702755,-28.89911150292363,2.3492080780782274
1980-03-04 01:00:00,30.243176496617313,59.5,-135.25,9.722720771256263,-28.63770984924821,2.273580714876573
1980-03-04 02:00:00,28.14686900384253,59.5,-135.25,7.713574798431722,-27.069299927195573,2.145701718917401
1980-03-04 03:00:00,25.239079384135742,59.5,-135.25,5.704428825607209,-24.585984217278906,1.971071262069941
1980-03-04 04:00:00,21.987415893314246,59.5,-135.25,4.2137721360922455,-21.57986520001134,1.7840654185167466
1980-03-04 05:00:00,19.61688787416688,59.5,-135.25,3.1767935694731193,-19.357951143770094,1.6204353054077103
1980-03-04 06:00:00,17.76517799154048,59.5,-135.25,2.463870804922493,-17.59348998146089,1.4815559657101218
1980-03-04 07:00:00,16.345212609808442,59.5,-135.25,2.010192682026627,-16.221131299664876,1.3825528720643092
1980-03-04 08:00:00,15.658674054377327,59.5,-135.25,1.6861368799581555,-15.567627165476267,1.328926196339502
1980-03-04 09:00:00,15.255139692467965,59.5,-135.25,1.5565145591307896,-15.175524684963136,1.313800723699167
1980-03-04 10:00:00,16.020991411508938,59.5,-135.25,2.010192682026627,-15.894379232570543,1.4196790321814916
1980-03-04 11:00:00,15.649261731590371,59.5,-135.25,2.1398150028540215,-15.502276752057412,1.4705556219716982
1980-03-04 12:00:00,15.528867407011962,59.5,-135.25,2.2046261632677044,-15.371575925219702,1.5379327273695367
1980-03-04 13:00:00,15.557661572444127,59.5,-135.25,2.39905964450881,-15.371575925219702,1.6245604343096147
1980-03-04 14:00:00,15.557661572444127,59.5,-135.25,2.39905964450881,-15.371575925219702,1.7084380553150922
1980-03-04 15:00:00,14.966572355102688,59.5,-135.25,2.3342484840950988,-14.783422204449948,1.7868155044513543
1980-03-04 16:00:00,14.107197501845354,59.5,-135.25,2.2046261632677044,-13.933866830004774,1.8706931254568318
1980-03-04 17:00:00,13.333191057966223,59.5,-135.25,2.2046261632677044,-13.149661868978455,1.9806965628410609
1980-03-04 18:00:00,12.391252974999798,59.5,-135.25,2.3342484840950988,-12.169405667695571,2.129201203309769
1980-03-04 19:00:00,11.37347211681434,59.5,-135.25,2.6583042861635704,-11.058448639574976,2.2997065312553246
1980-03-04 20:00:00,10.171265861072259,59.5,-135.25,3.8249051736100625,-9.424688304103483,2.5045879333834478
1980-03-04 21:00:00,9.876678555484643,59.5,-135.25,5.898862306848287,-7.921628795469701,2.7465954956287533
1980-03-04 22:00:00,10.527205454251748,59.5,-135.25,8.49130872339606,-6.222518046579353,3.130232483506255
1980-03-04 23:00:00,12.115961844153523,59.5,-135.25,11.213377460771227,-4.58875771110786,3.374990131686168
1980-03-05 00:00:00,13.388527223089037,59.5,-135.25,13.028089952354662,-3.0856982024740773,3.5674961471085638
1980-03-05 01:00:00,15.070137214029616,59.5,-135.25,14.972424764765492,-1.713339520678062,3.732501303184911
1980-03-05 02:00:00,17.761024647552436,59.5,-135.25,17.759304662554342,0.24717288188776365,3.9208821897054023
1980-03-05 03:00:00,20.10708063180286,59.5,-135.25,19.962884116619932,2.403736524710098,4.102387861389381
1980-03-05 04:00:00,22.489201456273527,59.5,-135.25,21.907218929030762,5.083103474883387,4.234391986250458
1980-03-05 05:00:00,25.596362556181543,59.5,-135.25,24.37004302475114,7.827820838475475,4.377396454849958
1980-03-05 06:00:00,29.744293051527265,59.5,-135.25,27.675412205849568,10.899290269161838,4.550651868730114
1980-03-05 07:00:00,33.54002012902356,59.5,-135.25,31.240026028602756,12.206298537539055,4.642779747539407
1980-03-05 08:00:00,35.551900234303005,59.5,-135.25,33.50841664308203,11.87954647044478,4.579527771043473
1980-03-05 09:00:00,33.597294889989946,59.5,-135.25,32.017759953567065,10.180435721554431,4.216516427675522
1980-03-05 10:00:00,29.595873793197217,59.5,-135.25,28.77720193288235,6.912915050611446,3.692625057133128
1980-03-05 11:00:00,30.083704920978803,59.5,-135.25,29.425313537019292,6.259410916422837,3.6018722212911385
1980-03-05 12:00:00,31.047248832745282,59.5,-135.25,30.26785862239734,6.912915050611446,3.597747092389227
1980-03-05 13:00:00,29.33745768652235,59.5,-135.25,28.647579612054983,6.324761329841692,3.4052410769668313
1980-03-05 14:00:00,27.959090992061224,59.5,-135.25,27.48097872460849,5.148453888302242,3.233360706053972
1980-03-05 15:00:00,26.34779035970294,59.5,-135.25,26.184755516334604,2.926539832060996,3.0779808507487445
1980-03-05 16:00:00,24.37032135134515,59.5,-135.25,24.37004302475114,0.11647205505005331,2.9212259524762203
1980-03-05 17:00:00,23.341210258468763,59.5,-135.25,23.26825329771836,-1.8440403475157723,2.914350737639708
1980-03-05 18:00:00,23.095355084014464,59.5,-135.25,22.879386335236177,-3.1510486158929325,3.010603745350906
1980-03-05 19:00:00,22.831926225187644,59.5,-135.25,22.555330533167705,-3.5431510964061204,3.120607182735135
1980-03-05 20:00:00,22.713218587518522,59.5,-135.25,22.231274731099234,-4.654108124526715,3.2209853193482445
1980-03-05 21:00:00,22.94974281551364,59.5,-135.25,22.296085891512945,-5.438313085553034,3.3378639715689857
1980-03-05 22:00:00,24.989985021041512,59.5,-135.25,23.657120260200514,-8.052329622307411,3.557870846337444
1980-03-05 23:00:00,26.119244157180898,59.5,-135.25,24.694098826819612,-8.509782516239454,3.740751560988727
