time,IVT,lat,lon,uIVT,vIVT,IWV
1979-01-01 00:00:00,46.1324715166255,59.5,-139.75,-37.08345166017861,27.441256188437507,5.485050703970316
1979-01-01 01:00:00,44.93768489768067,59.5,-139.75,-37.30071440033075,25.060970236369457,5.202904014151883
1979-01-01 02:00:00,44.17708891761419,59.5,-139.75,-36.79376800664241,24.45064050506997,4.884552660595681
1979-01-01 03:00:00,42.96855275563889,59.5,-139.75,-35.70745430588167,23.90134374690041,4.592418477332352
1979-01-01 04:00:00,43.35536170594339,59.5,-139.75,-35.63503339249763,24.69477239758976,4.4525935691037475
1979-01-01 05:00:00,46.419814785368196,59.5,-139.75,-37.88008170740315,26.83092645713802,4.58367942056806
1979-01-01 06:00:00,53.53464128455133,59.5,-139.75,-42.94954564428656,31.95769620005379,5.043104119033472
1979-01-01 07:00:00,63.110863782985625,59.5,-139.75,-49.68469058900311,38.915455136868076,5.709769306480574
1979-01-01 08:00:00,75.02141364089614,59.5,-139.75,-58.447621108473015,47.03284056315138,6.60364996979915
1979-01-01 09:00:00,84.09700180820593,59.5,-139.75,-64.16887326581289,54.356797338745366,7.5612009038289685
1979-01-01 10:00:00,74.32968031688476,59.5,-139.75,-47.94658866778593,56.79811626394337,8.885792221958873
1979-01-01 11:00:00,67.62523846508724,59.5,-139.75,-42.44259925059822,52.647874091106786,9.07180928737014
1979-01-01 12:00:00,59.40701915297372,59.5,-139.75,-37.37313531371478,46.178378939332106,9.134231121400767
1979-01-01 13:00:00,51.18306343786084,59.5,-139.75,-32.66577594375161,39.40371892190768,9.028114003548701
1979-01-01 14:00:00,43.354757049168505,59.5,-139.75,-26.147893739187225,34.58211404464163,8.905767208848673
1979-01-01 15:00:00,35.554433130377745,59.5,-139.75,-18.97822331416637,30.065674033025346,8.812134457802728
1979-01-01 16:00:00,29.144560136261624,59.5,-139.75,-11.663711062377445,26.70886051087811,8.788414160871092
1979-01-01 17:00:00,23.89497155168516,59.5,-139.75,-2.9007805429075404,23.718244827510574,8.845842248179267
1979-01-01 18:00:00,20.65525798681954,59.5,-139.75,4.124048055345185,20.23936535910343,8.90451877216806
1979-01-01 19:00:00,20.282448357480042,59.5,-139.75,9.265932905612686,18.042178326425244,8.95071092935072
1979-01-01 20:00:00,22.098181705436538,59.5,-139.75,15.276868716488735,15.967057240006937,8.963195296156847
1979-01-01 21:00:00,23.653630140589247,59.5,-139.75,19.404860779379504,13.525738314808962,8.9182515756548
1979-01-01 22:00:00,24.69768033002824,59.5,-139.75,24.32948288949487,4.248726399056579,8.637353322516972
1979-01-01 23:00:00,25.221663818137912,59.5,-139.75,25.053692023335344,2.906000990197697,8.291536361987305
1979-01-02 00:00:00,21.364982162842473,59.5,-139.75,21.36022544074885,-0.45081253194953774,8.10926460661787
1979-01-02 01:00:00,23.827243408136365,59.5,-139.75,23.750115582422467,-1.9156038870683574,8.120500536743386
1979-01-02 02:00:00,31.073027867883575,59.5,-139.75,30.702523267291127,-4.784153624175985,8.287791051945462
1979-01-02 03:00:00,34.191854955870596,59.5,-139.75,32.5130461018924,-10.582286071521224,8.302772292112813
1979-01-02 04:00:00,32.61511715133644,59.5,-139.75,29.54378865314638,-13.81703364740855,8.161698947203597
1979-01-02 05:00:00,36.68571238077678,59.5,-139.75,34.178727109725486,-13.328769862368944,8.235356711359735
1979-01-02 06:00:00,40.2777099616906,59.5,-139.75,37.36524729862364,-15.037693110007552,8.321498842322
1979-01-02 07:00:00,38.90132150544331,59.5,-139.75,34.178727109725486,-18.57760555154465,8.34896444929548
1979-01-02 08:00:00,34.62238725212982,59.5,-139.75,28.529895865769703,-19.61516609475379,8.347716012614868
1979-01-02 09:00:00,31.80207799628865,59.5,-139.75,24.69158745641508,-20.04239690666344,8.39016285975569
1979-01-02 10:00:00,30.032343175982778,59.5,-139.75,24.764008369799143,-16.99074825016595,8.296530108709753
1979-01-02 11:00:00,31.86757837078882,59.5,-139.75,27.298740338240833,-16.44145149199639,8.346467575934255
1979-01-02 12:00:00,32.468794273618485,59.5,-139.75,25.053692023335344,-20.652726637962928,8.54122369810981
1979-01-02 13:00:00,30.037754454018863,59.5,-139.75,21.577488180900986,-20.896858530482717,8.683545479699639
1979-01-02 14:00:00,30.495179392464113,59.5,-139.75,19.260018952611432,-23.643342321330465,8.748464187091493
1979-01-02 15:00:00,30.770753248638353,59.5,-139.75,13.828450448807786,-27.488419628517306,8.733482946924141
1979-01-02 16:00:00,30.7258927551371,59.5,-139.75,7.455410071011471,-29.8076726074554,8.691036099783318
1979-01-02 17:00:00,30.977442833711756,59.5,-139.75,0.792686039678955,-30.96729909692445,8.667315802851675
1979-01-02 18:00:00,30.798153737054278,59.5,-139.75,-6.739088952262108,-30.05180449997519,8.536229951387362
1979-01-02 19:00:00,32.778594169377776,59.5,-139.75,-14.777810337891538,-29.25837584928584,8.18417080745462
1979-01-02 20:00:00,32.00184284037681,59.5,-139.75,-21.295692542455953,-23.887474213850282,7.491288449714666
