,IVT,lat,lon,uIVT,vIVT,IWV
0,41.781122444553944,58.0,-135.5,21.532938170225304,35.80495449632723,8.740407790101948
1,40.389847847689204,58.0,-135.5,18.527478060314078,35.889725073954864,9.084168531927666
2,40.47272273639878,58.0,-135.5,14.134882515059203,37.924218937018125,9.646561105554532
3,40.82677440503581,58.0,-135.5,11.129422405147977,39.280548179060304,10.387709264930784
4,41.56092087714685,58.0,-135.5,6.428574540927851,41.06073030924067,11.033979459563128
5,43.93603133614498,58.0,-135.5,4.65612370687764,43.68861821569739,11.42036653337523
6,49.1111782906685,58.0,-135.5,4.964376025842892,48.85962345098318,11.556495787138218
7,55.629741717348715,58.0,-135.5,8.58634077368463,54.963105040172984,11.54412040043249
8,61.70321645749575,58.0,-135.5,13.826630196093951,60.13411027545878,11.513869455151827
9,63.97769333388493,58.0,-135.5,16.755027226263866,61.74475125038387,11.38874054512727
10,79.82214715209163,58.0,-135.5,29.624561543063226,74.12125558401874,11.52074466998834
11,76.5549141627913,58.0,-135.5,26.927353752117252,71.6629088328173,11.26498667807001
12,77.47292283728464,58.0,-135.5,21.687064329707933,74.37556731690165,11.256736420266193
13,76.20207650907868,58.0,-135.5,14.982576392213655,74.71464962741219,11.20310974454138
14,72.65573554640588,58.0,-135.5,2.9607359525687436,72.59538518672129,11.087606135287942
15,72.57026288138069,58.0,-135.5,-7.596905971991212,72.1715322985831,10.851098744911845
16,77.5943360941219,58.0,-135.5,-18.00042173706854,75.4775848260609,10.74247035049492
17,85.33536681876978,58.0,-135.5,-24.473720435338876,81.75060757050599,10.878599604257907
18,96.636698146372,58.0,-135.5,-30.330514495678706,91.75353573056704,11.086231092320638
19,109.5347075436195,58.0,-135.5,-33.7212900042965,104.21481064182954,11.189359314868348
20,126.2595288429477,58.0,-135.5,-37.7285701508448,120.49076154633568,11.304862924121792
21,136.96000240710177,58.0,-135.5,-29.63694677800688,133.71497165624692,11.156358283653084
22,148.92560149134192,58.0,-135.5,-13.684889271554981,148.29551100820032,11.234735732789346
23,148.03411647626527,58.0,-135.5,-9.908798364230618,147.70211696480686,11.148108025849268
24,147.0836760488884,58.0,-135.5,-6.518022855612822,146.93918176615813,11.196234529704867
25,146.42749447803382,58.0,-135.5,-6.980401334060703,146.26101714513703,11.306237967089096
26,141.68214428472336,58.0,-135.5,-6.90333825431939,141.5138647979894,11.211360002345195
27,132.7744045058534,58.0,-135.5,-9.369356806041424,132.44341299183236,11.04085467439964
28,127.37698789128316,58.0,-135.5,-14.840835467674683,126.50947255789784,10.95972713932877
29,126.4330960681623,58.0,-135.5,-23.548963478443113,124.22066696195166,11.137107682110845
30,126.15222160843014,58.0,-135.5,-30.715829894385273,122.35571425414366,11.230610603887435
31,124.32533718108634,58.0,-135.5,-33.798353084037814,119.6430557700593,11.252611291364282
32,121.18986749401608,58.0,-135.5,-35.64786699782934,115.8283797768157,11.247111119495074
33,116.7540137658677,58.0,-135.5,-39.19276866592976,109.9792099205088,11.282862236644945
34,94.73371735530824,58.0,-135.5,-27.787432864215358,90.56674764378013,11.241610947625858
35,89.76851477089569,58.0,-135.5,-30.8699560538679,84.29372489933507,11.18385914299914
36,86.4533115642338,58.0,-135.5,-34.64604696119226,79.20749024167691,11.252611291364282
37,80.24685112826958,58.0,-135.5,-40.0404625430842,69.5436443921264,11.198984615639475
38,77.08323240459315,58.0,-135.5,-43.66242729092595,63.52493338056423,11.238860861691258
39,75.43158393149066,58.0,-135.5,-46.74495048057848,59.20163392155479,11.240235904658554
40,76.13902502398602,58.0,-135.5,-50.289852148678904,57.16714005849152,11.187984271901051
41,78.95817594985961,58.0,-135.5,-52.90999685988356,58.608239878161335,11.30073779521988
42,81.47920227550898,58.0,-135.5,-51.75405066376386,62.931539337170776,11.445117306786685
43,82.7946930745353,58.0,-135.5,-46.59082432109586,68.44162688296711,11.505619197348011
44,85.70768044967666,58.0,-135.5,-39.809273303860266,75.90143771419909,11.512494412184523
45,87.28626655623543,58.0,-135.5,-28.712189821111117,82.42877219152707,11.504244154380707
46,55.52796100619109,58.0,-135.5,2.498357474120862,55.4717285059388,11.025729201759312
47,55.52423457393586,58.0,-135.5,6.582700700410477,55.13264619542825,10.901975334702051
48,56.922176631369204,58.0,-135.5,7.661583816788866,56.40420485984279,10.877224561290603
49,59.32494046310136,58.0,-135.5,4.964376025842892,59.11686334392715,10.904725420636659
50,62.25959461221728,58.0,-135.5,0.8800327995532768,62.253374716149686,10.908850549538563
51,64.28817611277098,58.0,-135.5,-0.19885031682511212,64.28786857921295,10.819472756663878
52,64.72409135191373,58.0,-135.5,1.2653481982598436,64.71172146735114,10.614591354535754
53,64.6500411505835,58.0,-135.5,1.727726676707725,64.6269508897235,10.441335940655591
54,65.47467194099416,58.0,-135.5,-0.04472415734248614,65.47465666599985,10.31483198766373
55,66.75119523002034,58.0,-135.5,-0.8153549547556196,66.7462153304144,10.246079839298588
56,68.12888311952257,58.0,-135.5,-1.8942380711340103,68.10254457245657,10.097575198829873
57,70.57961620161616,58.0,-135.5,-3.8208150646668493,70.47612074603038,9.823941648336607
58,62.93586988545233,58.0,-135.5,-0.7382918750143084,62.931539337170776,9.304175406696125
59,71.0435494132386,58.0,-135.5,-4.5143827823386715,70.89997363416856,8.964539793772317
60,83.26236456764953,58.0,-135.5,-9.061104487076168,82.76785450203761,8.957664578935798
61,97.29266346582497,58.0,-135.5,-10.987681480609007,96.67022923296993,9.26979933251355
62,101.4988998622867,58.0,-135.5,-7.134527493543331,101.24784042486229,9.210672484919527
