time,time,IVT,lat,lon,uIVT,vIVT,IWV,ivtdir,AR,impact,prec,UVdir,extreme
1980-01-01,1980-01-01,148.92560149134192,58.0,-135.5,29.624561543063223,148.29551100820032,11.556495787138218,211.02251130461858,0,0,6.3482056,16.499893,0
1980-01-02,1980-01-02,147.0836760488884,58.0,-135.5,6.582700700410477,146.93918176615813,11.512494412184523,186.80874091588305,0,0,10.577393,65.69805,0
1980-01-03,1980-01-03,101.4988998622867,58.0,-135.5,26.696164512893308,101.24784042486228,10.908850549538563,257.80264346523575,0,0,20.424011,53.430416,0
1980-01-04,1980-01-04,29.9842911802176,58.0,-135.5,21.532938170225304,3.761676153080785,5.018166477613093,357.51826655855535,0,0,,22.557716,0
1980-01-05,1980-01-05,207.1877423139028,58.0,-135.5,200.7045985687793,-24.80600850743258,10.290081214252275,342.99881108808324,1,0,,85.936264,0
1980-01-06,1980-01-06,198.5816162766451,58.0,-135.5,195.7725614653352,-8.953910491064619,10.012322534857098,312.1567827493228,0,0,,88.93935,0
1980-01-07,1980-01-07,67.87079006154976,58.0,-135.5,58.29202720683185,-30.65517836373945,8.740407790101948,358.6708915541993,0,0,,72.91245,0
1980-01-08,1980-01-08,50.92214154936123,58.0,-135.5,-2.8189950280297733,-14.294456881605695,3.619747779866074,39.9629241612518,0,0,,47.2955,0
1980-01-09,1980-01-09,63.89813857230524,58.0,-135.5,32.55295857323314,-25.3146319731984,4.2371420721850654,356.6144661848917,0,0,,91.02534,0
1980-01-10,1980-01-10,34.803205758854034,58.0,-135.5,2.3442313146382325,-8.44528702529881,2.7768464409094165,359.0232559409055,0,0,,26.834541,0
1980-01-11,1980-01-11,15.127607805412149,58.0,-135.5,-8.675789088369601,1.0490176689964272,1.8583177387511045,95.13159915513219,0,0,,44.470818,0
1980-01-12,1980-01-12,19.988044201211505,58.0,-135.5,2.5754205538621733,11.221486984312762,2.906100479835885,329.45884587355823,0,0,,34.589718,0
1980-01-13,1980-01-13,21.35231133849128,58.0,-135.5,1.80478975644904,20.80056225623564,3.288362424746083,253.33113017157945,0,0,,75.14441,0
1980-01-14,1980-01-14,82.87679554266238,58.0,-135.5,4.3478713879123845,82.51354276915471,6.07419947650169,185.05899111354563,0,0,5.265564,84.207436,0
1980-01-15,1980-01-15,88.43732430754555,58.0,-135.5,15.136702551696278,87.85408915969577,5.916069535261862,196.8820681056656,0,0,3.8776245,117.05199,0
1980-01-16,1980-01-16,52.381827008315724,58.0,-135.5,21.30174893100136,49.70732922725955,4.083137259847142,220.58135626460611,0,0,,168.72086,0
1980-01-17,1980-01-17,73.0204088135036,58.0,-135.5,63.30112739001723,59.7102573873206,5.815691398648752,280.1556697028044,0,0,,174.57626,0
1980-01-18,1980-01-18,111.29542113196833,58.0,-135.5,43.727105135723605,107.52086316930736,8.778908993186427,214.11750494199526,1,0,,111.42623,0
1980-01-19,1980-01-19,243.8371704891884,58.0,-135.5,20.3769919741056,242.98424621826985,12.356770794108485,188.83137485117666,1,0,,93.1678,0
1980-01-20,1980-01-20,253.39925831645627,58.0,-135.5,94.51167468524922,251.71561571391632,12.385646696421844,233.92281366412735,0,0,3.9074097,95.308174,0
1980-01-21,1980-01-21,261.2842048926646,58.0,-135.5,34.09422016805941,260.3622146319352,18.98172781057369,194.01472421479275,1,0,,89.050606,0
1980-01-22,1980-01-22,429.4799925528831,58.0,-135.5,172.34538522397588,407.4391668158838,20.51902584801829,209.108997435084,1,0,2.8885498,94.43506,0
1980-01-23,1980-01-23,263.08852062755074,58.0,-135.5,120.25074331884792,233.9985649897404,13.547558003792766,286.6227901834346,1,0,,218.3285,0
1980-01-24,1980-01-24,55.98601453397772,58.0,-135.5,53.89943166157698,-14.379227459233334,4.882037223850105,343.95479659282046,0,0,,342.1178,0
1980-01-25,1980-01-25,61.13224864795818,58.0,-135.5,21.76412740944924,-21.33041482469949,4.033635713024239,357.0496937959422,0,0,,47.251865,0
1980-01-26,1980-01-26,31.742373860253664,58.0,-135.5,-9.677609125006676,-17.515738831455877,2.456461429527849,50.4846984645422,0,0,,60.27613,0
1980-01-27,1980-01-27,48.04403996355723,58.0,-135.5,-1.123607273720875,-19.380691539263864,4.348520552536591,26.716985401032545,0,0,,80.00283,0
