time,Hoonah,Skagway,Klukwan,Yakutat,Craig,Kasaan
1980-03-27,4.663452,0.41088867,1.4219971,0.18457031,2.8086548,5.9942627
1980-03-28,1.9766846,4.1085052,10.163635,0.7314453,0.34887695,2.5422363
1980-03-29,6.53479,0.010482788,1.7032471,0.37524414,0.0,0.0
1980-03-30,3.0339355,0.47940063,2.2817383,5.803467,4.795532,5.157959
1980-03-31,5.5598145,0.10971069,1.1749878,1.2446289,1.069397,6.5186768
1980-04-01,0.0,0.0,0.0,9.753174,0.0,0.0
1980-04-02,0.0,0.46865845,5.0686646,76.58618,0.0,0.0
1980-04-03,0.0,0.048690796,0.4586792,0.9406738,0.0,0.0
1980-04-04,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-05,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-06,0.0,0.0,0.0,0.0,0.066223145,0.12463379
1980-04-07,1.788208,0.012481689,0.18719482,0.0,3.9684448,5.6966553
1980-04-08,4.5914307,0.0,0.0,0.0,0.0,0.0
1980-04-09,0.0,0.0,0.0,0.0,0.0,0.14025879
1980-04-10,0.0,0.0,0.0,1.5617676,0.022521973,0.0
1980-04-11,27.536987,2.5677643,8.975769,15.424561,35.874146,50.023804
1980-04-12,40.147095,5.729019,16.559998,53.916992,18.449646,32.84204
1980-04-13,10.927002,0.0,0.9215088,1.6057129,0.0,0.0
1980-04-14,0.11425781,0.00045776367,0.0028686523,0.6977539,4.4874268,0.34191895
1980-04-15,3.3811035,0.94467163,1.0765991,0.0,2.076416,3.829712
1980-04-16,18.386719,5.6935425,7.725647,7.6689453,41.61963,64.14807
1980-04-17,22.711426,7.9316406,6.177246,0.0,0.006652832,0.0
1980-04-18,7.0167236,3.545166,15.167114,0.0,58.18042,44.304443
1980-04-19,5.908203,4.1615906,11.821472,1.9133301,0.8946533,1.6760254
1980-04-20,17.060059,0.06915283,0.010620117,0.0,0.0,0.03466797
1980-04-21,23.850708,1.2313843,5.209839,15.273926,2.9227295,7.2125244
1980-04-22,22.629517,3.4181519,8.767212,27.307617,20.73352,38.496216
1980-04-23,16.43274,0.107910156,0.0,1.0126953,0.21166992,1.7822266
1980-04-24,0.0,0.9747009,1.765564,0.0,0.4230957,0.975708
1980-04-25,1.1728516,3.8569336,5.4680176,0.053710938,11.085693,0.119384766
1980-04-26,0.0,1.0749817,2.8502808,0.11816406,1.1044922,0.48913574
1980-04-27,7.008667,3.8882446,16.025269,0.056884766,21.86206,51.987793
1980-04-28,1.3227539,2.0889282,2.0391235,0.0,2.4641113,23.999878
1980-04-29,5.810913,0.00881958,0.0031738281,0.0,1.8353271,2.6895752
1980-04-30,45.12439,4.3818665,5.3535156,17.132324,6.0493164,25.916748
1980-05-01,31.206543,5.3920593,11.519043,16.954102,26.774292,42.88269
1980-05-02,11.2421875,2.8708801,2.2297363,32.373535,0.0,2.3720703
1980-05-03,0.0,0.0,0.028686523,0.64697266,0.0,0.0
1980-05-04,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-05,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-06,0.0,0.11703491,0.33685303,0.08569336,1.5639648,0.39233398
1980-05-07,4.432373,0.0,0.0,0.0,1.8338623,0.23278809
1980-05-08,0.1015625,0.33822632,1.463562,4.2575684,6.239258,10.037842
1980-05-09,0.0,0.0,0.00048828125,0.0,0.0,0.0
1980-05-10,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-11,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-12,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-13,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-14,0.0,0.0048828125,0.0,0.0,0.0,0.0
1980-05-15,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-16,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-17,2.9055176,0.0,0.0,1.4226074,0.22692871,0.34484863
1980-05-18,3.7580566,0.0,1.0284424,17.321777,0.7886963,0.032836914
1980-05-19,1.2211914,0.46090698,6.418579,0.076660156,10.973267,27.862549
1980-05-20,6.9226074,0.006439209,0.0,0.0,0.0,1.3516846
1980-05-21,0.0,0.0,0.0,0.0,3.2076416,0.0
1980-05-22,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-23,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-24,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-25,0.0,0.14840698,0.24737549,0.0,0.0,0.0
1980-05-26,0.0,0.0,0.003540039,0.0,0.0,0.0
1980-05-27,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-28,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-29,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-30,1.3349609,0.0,0.029724121,8.700928,0.9970703,0.5576172
1980-05-31,1.8059082,0.0,0.13598633,1.5566406,0.57702637,1.7783203
1980-06-01,0.0,0.039978027,0.32348633,0.5148926,0.0,0.0
1980-06-02,0.0,0.0,0.43347168,0.0,0.0,0.0
1980-06-03,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-04,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-05,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-06,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-07,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-08,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-09,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-10,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-11,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-12,1.0092773,0.0,0.13494873,0.18945312,0.0,0.0
1980-06-13,17.383057,0.12649536,0.6612549,13.594482,4.2315674,4.0550537
1980-06-14,9.604248,0.008483887,0.1729126,0.17993164,0.012939453,0.016967773
1980-06-15,0.2434082,0.0082092285,0.0,0.57958984,0.026855469,0.0
1980-06-16,0.0,0.0,0.0,0.06616211,0.06188965,0.0
1980-06-17,0.25097656,0.5017395,1.4262695,1.8081055,0.099975586,0.0
1980-06-18,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-19,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-20,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-21,0.140625,0.0,0.027893066,0.46704102,0.0,0.0
1980-06-22,17.125732,0.4928894,1.1977539,0.0,0.0,0.01159668
1980-06-23,0.39575195,0.0,0.0,0.0,3.451294,0.11730957
1980-06-24,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-25,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-26,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-27,0.0,0.0,0.0,0.0,0.26452637,0.7642822
1980-06-28,0.0,0.0,0.0,0.057617188,0.0,0.0
1980-06-29,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-30,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-01,3.6889648,0.0,0.0,0.0,1.1240234,0.0
1980-07-02,0.9321289,0.0,0.0,0.0,4.668213,1.5148926
1980-07-03,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-04,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-05,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-06,0.0,0.0,0.0,0.051757812,0.0,0.0
1980-07-07,0.14282227,0.0,0.0,1.7260742,0.111328125,0.0
1980-07-08,0.36279297,0.0,0.0,0.0,1.1618652,0.0
1980-07-09,0.0,0.0,0.0,0.0,7.4176025,0.034057617
1980-07-10,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-11,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-12,0.0,0.0,0.0,0.03955078,0.0,0.0
1980-07-13,1.4477539,0.0,0.0,0.0,0.13598633,0.20043945
1980-07-14,6.216797,0.0,0.0,0.0,2.6739502,4.166382
1980-07-15,0.0,0.0,3.567566,0.0,0.0,0.0
1980-07-16,0.0,0.0,0.9536133,0.0,0.0,0.0
1980-07-17,0.0,0.003753662,0.17645264,0.0,1.810669,0.34277344
1980-07-18,0.0,0.0,0.0,0.2849121,0.17224121,0.0012207031
1980-07-19,6.3928223,0.0,0.0,0.0,2.1992188,3.2768555
1980-07-20,13.647949,0.0,0.0,0.0,1.161377,5.6813965
1980-07-21,2.185791,0.0,0.0,0.0,3.607544,0.35583496
1980-07-22,0.020263672,0.0,0.0,0.0,1.6398926,0.2984619
1980-07-23,46.534912,8.0578,7.2209473,0.0,0.6854248,0.7532959
1980-07-24,0.0,0.07009888,0.18811035,1.7766113,1.6207275,0.45629883
1980-07-25,0.0,0.0,0.0,0.0,0.70166016,2.005127
1980-07-26,0.0,0.0,0.0,5.192871,0.0,0.0
1980-07-27,0.0,0.0,0.0,0.71191406,0.7630615,0.052368164
1980-07-28,1.4309082,0.0,0.4333496,6.666504,0.65393066,0.020141602
1980-07-29,13.681885,0.0,0.42034912,0.8305664,2.5158691,5.9803467
1980-07-30,16.168213,0.16952515,3.7194824,44.393555,7.661133,4.343384
1980-07-31,16.360107,0.05230713,1.663147,3.334961,6.380127,19.300903
1980-08-01,13.963623,4.0983276,2.256958,1.6057129,3.6081543,11.234863
1980-08-02,4.618164,1.0235596,1.1300659,0.63623047,1.5583496,1.8197021
1980-08-03,5.23584,3.777588,3.67688,23.5896,0.43481445,0.8602295
1980-08-04,0.0,2.532837,2.1621094,0.0,3.0357666,1.100708
1980-08-05,0.0,0.21688843,0.008300781,0.0,0.0,0.0
1980-08-06,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-07,0.0,0.2168274,0.053955078,0.7285156,0.0,0.0
1980-08-08,0.28930664,0.0,0.08087158,9.427734,0.033691406,0.0
1980-08-09,1.7556152,0.3319397,0.3170166,21.013672,0.014282227,0.012939453
1980-08-10,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-11,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-12,0.0,0.0,0.0,0.0,0.026367188,0.26245117
1980-08-13,9.539551,4.525635,4.8268433,21.151367,2.3283691,2.388916
1980-08-14,3.4162598,1.2213135,2.770874,17.68164,8.6604,11.36084
1980-08-15,0.0,0.0,0.13391113,0.3022461,0.25891113,0.94677734
1980-08-16,7.343506,1.2680359,1.4277344,23.433838,7.9956055,4.293579
1980-08-17,6.72583,3.374237,5.925171,8.891846,12.177368,21.333008
1980-08-18,1.6066895,0.0,0.03363037,10.927246,0.014404297,0.0
1980-08-19,3.0473633,3.0067139,2.47229,22.549805,1.3272705,0.22583008
1980-08-20,2.165039,1.1195068,0.7216797,4.7956543,0.0,0.0
1980-08-21,0.16772461,0.0,0.046875,3.1364746,0.0,0.0
1980-08-22,0.0,0.0,0.0,3.4050293,0.10119629,0.20837402
1980-08-23,0.67333984,3.1123657,2.4633179,0.03955078,0.0,0.001953125
1980-08-24,0.0,4.934326,0.012390137,0.0,0.0,0.0
1980-08-25,0.0,0.04650879,0.020874023,0.0,14.55127,8.4539795
1980-08-26,0.0,0.0,0.0,0.0,8.1710205,9.252197
1980-08-27,0.0,0.0,0.055358887,0.0,0.0,0.0
1980-08-28,0.0,0.14163208,0.2793579,2.5634766,1.4482422,0.1685791
1980-08-29,4.703369,0.88616943,0.6810913,0.09667969,40.277832,34.2063
1980-08-30,0.0,0.0,0.0,0.0,1.0439453,1.1846924
1980-08-31,1.5952148,2.5455017,2.1867065,14.707764,10.68396,6.7264404
1980-09-01,20.259521,6.9167786,8.649109,19.122559,14.6484375,7.5550537
1980-09-02,0.90625,0.0,0.018859863,3.6604004,0.17346191,0.032470703
1980-09-03,20.944092,3.9710999,7.6499023,13.421143,24.302612,15.779419
1980-09-04,6.144287,2.4504395,6.335205,2.5871582,9.32373,10.705444
1980-09-05,0.9885254,1.6524353,0.7067871,0.0,7.2456055,12.21582
1980-09-06,8.517822,11.741089,10.181702,0.0,0.0032958984,0.9848633
1980-09-07,0.5966797,0.0,0.0,0.035888672,0.0,0.0
1980-09-08,58.1958,11.273926,17.742737,37.05835,1.1838379,0.8312988
1980-09-09,18.132568,8.751587,9.005615,21.330322,7.572632,10.878052
1980-09-10,5.0441895,0.5259094,1.201477,1.7600098,0.0,0.0
1980-09-11,0.0,0.18106079,0.015625,0.5449219,0.0,0.0
1980-09-12,0.0,0.0,0.0,0.0,0.0,0.0
1980-09-13,0.0,3.0704956,1.1029053,15.455566,0.0,0.0
1980-09-14,0.0,0.0965271,0.41827393,17.111572,0.0,0.0
1980-09-15,0.0,0.012786865,0.0057373047,1.4384766,0.0,0.0
1980-09-16,0.0,6.186737,2.6346436,1.1472168,0.4020996,0.03515625
1980-09-17,0.02319336,0.07974243,0.042114258,0.0,0.0,0.025024414
1980-09-18,0.1262207,0.0,0.0,0.0,8.677002,4.588745
